latitude,longitude,altitude (m)
45.61907414,9.284738213,182.7
45.61902231,9.2847295,182.5
45.61897079,9.284722065,182.3
45.61892066,9.284716743,182.1
45.61886,9.284706485,182
45.61881552,9.284700273,182
45.61878048,9.28469419,182
45.61874709,9.284689562,182
45.61859833,9.284668238,182
45.61855572,9.284661146,182
45.61851931,9.284655504,182
45.61845501,9.284646423,182
45.61839911,9.284638322,182
45.6183495,9.28463098,182
45.61829936,9.28462236,182
45.61826161,9.284616984,182
45.61823302,9.284614572,182
45.6182033,9.284608166,182
45.6181752,9.284604357,182
45.61814673,9.284599815,182
45.61811119,9.284594782,182
45.61803242,9.284582025,182
45.61796181,9.284572987,182
45.61789801,9.284563574,182
45.61784612,9.284554276,182
45.61780115,9.284548424,182
45.61775151,9.284541594,182
45.61766054,9.284527702,182
45.61758303,9.284516593,182
45.61751141,9.284504564,182
45.61744968,9.284496447,181.8
45.61737825,9.284484395,181.6
45.617329,9.284475947,181.4
45.61728123,9.284469258,181.2
45.617234,9.284462525,181
45.61718773,9.284456646,181
45.61709672,9.284443298,181
45.61701228,9.284429378,181
45.6169199,9.284416481,181
45.61684386,9.284405635,181
45.61677059,9.284395337,181
45.61667062,9.284380172,181
45.61655429,9.284365791,181
45.61644782,9.284348979,181
45.61636938,9.284334932,181
45.61630868,9.284326859,181
45.61622767,9.284313902,181
45.61616837,9.284306477,181
45.61611237,9.284296561,181
45.61596924,9.284275783,181
45.61591516,9.284266475,181
45.61587099,9.284261052,181
45.61582712,9.284254192,181
45.61571818,9.284238779,181
45.61563814,9.284224652,181
45.61552782,9.284211491,180.9
45.61546627,9.284201607,180.7
45.61540895,9.284191937,180.5
45.61535416,9.284184662,180.3
45.61530894,9.284180463,180.1
45.61523876,9.284169282,180
45.61516461,9.284156836,180
45.61509773,9.284146832,180
45.6150151,9.28413589,180
45.61494107,9.284124832,180
45.61485867,9.284111419,180
45.61477645,9.284100983,180
45.61470876,9.284090132,180
45.6146392,9.284079841,180
45.61456455,9.284069163,180
45.61451644,9.284062352,180
45.61446204,9.284054882,180
45.61436853,9.284041388,180
45.61429899,9.284029749,180
45.61422142,9.284018309,180
45.61415516,9.284008606,180
45.61407832,9.283998466,180
45.61400789,9.283986913,180
45.61394645,9.28397787,180
45.61390246,9.283971366,180
45.61384237,9.283963478,179.9
45.61379298,9.283956187,179.7
45.61374799,9.283947667,179.6
45.61370806,9.283942679,179.5
45.6136772,9.283938131,179.4
45.61364394,9.283932431,179.3
45.61361079,9.28392761,179.1
45.61355118,9.283917921,179.1
45.61349362,9.283908997,179
45.61344158,9.283900782,179
45.61338571,9.283892423,179
45.6133296,9.283882705,179
45.61327839,9.283876726,179
45.61321789,9.283868563,179
45.61316887,9.283862992,179
45.61312271,9.283854983,179
45.61308028,9.28385024,179
45.61304392,9.283843402,179
45.61299893,9.28383611,179
45.61295657,9.283830481,179
45.61292187,9.283823149,179
45.61288024,9.283816772,179
45.61283909,9.283810661,179
45.61279696,9.283805367,179
45.61275511,9.283799919,179
45.61271103,9.283793523,179
45.6126739,9.283788778,179
45.61263827,9.28378259,179
45.61260617,9.283779361,179
45.61257141,9.283774423,179
45.6125476,9.28376967,179
45.61252153,9.283766423,179
45.61249999,9.283764275,179
45.61247814,9.283760744,179
45.6124486,9.283755097,179
45.61241219,9.283743906,179
45.61238798,9.283735297,179
45.61236314,9.283725155,179
45.61234209,9.283715755,179
45.61232016,9.283705396,179
45.61230243,9.283697073,179
45.61228282,9.283686666,179
45.61226848,9.28367727,179
45.6122537,9.283667973,179
45.61223944,9.283658115,179
45.61222822,9.283650429,179
45.61221717,9.28364082,179
45.61220662,9.283632714,179
45.6121955,9.283624092,179
45.61217471,9.283604059,179
45.61215708,9.283586083,179
45.61214214,9.283570709,179
45.61212681,9.283555271,179
45.61211299,9.28353843,179
45.61210009,9.283523715,179
45.61208882,9.283508325,179
45.61207793,9.283492917,179
45.61206635,9.283477673,179
45.61205573,9.283462063,179
45.61204631,9.283449394,179
45.61203401,9.283430328,179
45.6120248,9.283414295,179
45.61201594,9.28340094,179
45.61200578,9.28338174,179
45.61199603,9.283364142,179
45.6119851,9.283344722,179
45.61197681,9.283329203,179
45.61196628,9.28330724,179
45.61195572,9.283287269,179
45.61194487,9.283263861,179
45.61193702,9.28324587,179
45.61192948,9.283228551,179
45.61192097,9.283210173,179
45.61191256,9.283189052,178.9
45.6119038,9.283169547,178.9
45.61189773,9.283152262,178.9
45.61188943,9.283130522,178.9
45.61188298,9.283110647,178.8
45.61187232,9.283076138,178.8
45.61186421,9.283043684,178.7
45.61185789,9.28301464,178.6
45.61185259,9.282985829,178.5
45.61184728,9.282962286,178.4
45.61184353,9.282936254,178.4
45.61183881,9.282907308,178.3
45.61183505,9.282878334,178.2
45.61183059,9.28284561,178.1
45.61182743,9.282810746,178.1
45.61182441,9.282780334,178
45.61182141,9.28274567,178
45.61181916,9.282715714,178
45.61182018,9.282682432,178
45.61181856,9.282645625,178
45.61182147,9.282609524,178
45.61182339,9.282570817,178
45.61182615,9.282536131,178
45.6118291,9.282497414,178
45.61183356,9.282462299,178
45.61183925,9.282426099,178
45.611844,9.282395967,178
45.61184875,9.282369057,178
45.6118602,9.2823048,178
45.6118664,9.282276717,178
45.61187566,9.28224103,178
45.611883,9.282205274,178
45.6118916,9.282169966,178
45.61190199,9.282135847,178
45.61191413,9.282089699,178
45.61192549,9.282049925,178
45.61193931,9.28200955,178
45.6119541,9.281967729,178
45.61196821,9.2819272,178
45.61198395,9.281884853,178
45.61199752,9.281851709,178
45.61201163,9.281812929,178
45.61202804,9.281778842,178
45.6120449,9.281742502,178
45.61206897,9.28169803,178
45.61208595,9.281663945,178
45.61210473,9.281631904,178
45.6121233,9.281600775,178
45.61214283,9.281568346,178
45.61216559,9.281532387,178
45.61218922,9.281496367,178
45.61220781,9.281471011,178
45.61222715,9.281443622,178
45.61224723,9.28141537,178
45.61226336,9.281394589,178
45.61228126,9.28137075,178.1
45.61229728,9.281351612,178.2
45.61231376,9.281330851,178.3
45.61233252,9.28130696,178.4
45.612352,9.281285836,178.5
45.61236844,9.281268234,178.7
45.61238782,9.281247364,178.8
45.61241205,9.281225812,179
45.61243409,9.281202062,179.2
45.61245829,9.281177872,179.4
45.61247838,9.281159454,179.6
45.61250624,9.281131321,179.9
45.61253211,9.281108054,180
45.61255922,9.281086027,180
45.61258876,9.281062729,180
45.61261884,9.281038815,180
45.61265412,9.281013271,180
45.61268746,9.280990097,180
45.61272702,9.280963842,180
45.61276414,9.280940364,180
45.61279677,9.280921847,180
45.61283386,9.28089988,180
45.6128633,9.280884443,180
45.61289881,9.280865273,180
45.61294666,9.280843272,180
45.61297752,9.280828767,180
45.61300383,9.280814535,180
45.61303124,9.280798568,180
45.61305111,9.280789432,180
45.61307469,9.28077813,180
45.61309642,9.280767871,180
45.61312538,9.280756763,180
45.61315514,9.280746496,180
45.61318482,9.280738806,180
45.61320637,9.280731356,180
45.61322861,9.280724696,180
45.61324829,9.280717829,180
45.61327746,9.280709234,180
45.61329702,9.280704596,180
45.61331406,9.280700002,180
45.61334325,9.280694114,180
45.61336929,9.280687578,180
45.6134009,9.280680178,180
45.61342827,9.2806758,180
45.61345712,9.280668162,180
45.61348167,9.280665286,180
45.61350584,9.280662002,180
45.61353281,9.280658937,180
45.61356437,9.280653657,180
45.61359528,9.280650626,180
45.61362132,9.280646643,180
45.61364723,9.280645843,180
45.61367638,9.280643515,180
45.61371079,9.280638605,180
45.61374476,9.280638049,180
45.61378843,9.280632772,180
45.6138289,9.280632438,180
45.61387568,9.28063111,180
45.61392772,9.280631339,180
45.61397472,9.280630957,180
45.61401341,9.280628162,180
45.61406776,9.280625845,180
45.61412439,9.280624644,180
45.61418557,9.280624569,180
45.61421162,9.280624627,180
45.61424558,9.280625427,180
45.61427838,9.28062704,180
45.61431616,9.28062952,180
45.61435374,9.280630016,180
45.61440092,9.280630926,180
45.61444426,9.280633382,180
45.61449423,9.28063243,180
45.61454795,9.280632806,180
45.614594,9.280631114,180
45.61464682,9.280630823,180
45.6146914,9.280629597,180
45.61474174,9.280628286,180
45.61480004,9.28062602,180.1
45.6148503,9.280623749,180.1
45.61489234,9.280623875,180.2
45.61493412,9.280623836,180.2
45.61496999,9.280624009,180.2
45.61502451,9.28062334,180.3
45.61506922,9.280624959,180.4
45.61512003,9.280624409,180.6
45.61518504,9.280622297,180.7
45.61525159,9.280621476,180.9
45.6153318,9.280623575,181
45.61539326,9.280626988,181
45.61544453,9.280631126,181
45.61548501,9.280630565,181
45.61563918,9.28064092,181
45.61569405,9.280646834,181
45.61575483,9.280647825,181
45.61579022,9.280653589,181
45.61582335,9.280657662,181
45.61586791,9.28066182,181
45.61590621,9.280664648,181
45.61594985,9.280669273,181
45.61598662,9.280673873,181
45.61602367,9.280678746,181
45.61604259,9.280681295,181
